File.Name,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
id121.png,Full,291,597,567.094036,1.052735,217.802432,0.493368,0.45001,2.11582,901.194525,137.115019,884.066125,0.956,566.588163,0.505873,0,280.2759,1.041527,0,880.79407,3.272054,0,135.430342,1.684677,0
id122.png,Full,1908,2456,2850.160159,0.861706,1077.954385,0.517088,0.455944,2.383483,4191.356055,786.681836,4654.401195,1.92,2843.240377,6.919782,0,1466.532205,14.964426,0,4607.389065,47.01213,0,761.211468,25.470368,0
id123.png,Full,1223,2475,2157.825076,1.146988,872.94001,0.563722,0.493687,2.437753,3010.483557,707.480659,3859.233968,2.448,2152.493933,5.331143,0,1216.781093,11.45219,0,3823.255852,35.978116,0,688.099124,19.381535,0
id124.png,Full,1947,4005,3498.548024,1.144761,1238.515892,0.476325,0.425445,2.618514,5165.644313,812.428519,5282.601313,3.055,3491.763387,6.784637,0,1666.173615,14.941946,0,5235.659805,46.941508,0,786.452042,25.976477,0
id125.png,Full,2573,3049,3394.618039,0.898186,1232.300403,0.480373,0.431717,2.328333,5154.960149,780.099212,5161.471388,4.863,3391.997369,2.62067,0,1637.214381,5.613029,0,5143.837537,17.633851,0,770.63919,9.460022,0
id126.png,Full,1662,1990,2055.163052,0.968293,779.28966,0.516961,0.465667,1.910167,3010.150568,560.958955,3369.70642,3.193,2055.163052,0,0,1072.517599,0,0,3369.70642,0,0,560.958955,0,0
id133.png,Full,206,214,295.19727,0.724939,125.898494,0.580546,0.478947,3.569079,456.086176,128.684894,543.355148,0.272,288.046782,7.150488,0,153.676298,19.24607,0,482.891836,60.463312,0,86.851794,41.833101,0
id134.png,Full,2096,4399,3687.963802,1.192799,1369.537135,0.506009,0.45001,3.042409,5427.360981,992.809606,5913.322404,4.937,3671.595133,16.368669,0,1843.521974,38.153519,0,5793.45959,119.862814,0,921.807313,71.002293,0
id135.png,Full,1448,2946,2477.12987,1.18928,872.039027,0.478578,0.423333,2.042994,3635.603364,578.531432,3751.792458,4.254,2476.937866,0.192004,0,1193.557601,0.388403,0,3750.572253,1.220205,0,577.914308,0.617124,0
id136.png,Full,2374,2738,2796.120147,0.979214,1074.595521,0.514365,0.473301,1.85592,4093.393672,709.751931,4565.649869,2.05,2796.120147,0,0,1453.230045,0,0,4565.649869,0,0,709.751931,0,0
